PA Code,NSC Code,NCES Code,AUN Code,ULCS Code,SRC School ID,School Name (ULCS),Publication Name,Abbreviated Name,Year Opened,School Level,Admission Type,Current Grade Span Served,Grade Span at Scale,Phasing-In ,Phasing-Out,Governance,Management Organization,School Reporting Category,Alternate Education Type,Major Intervention,Major Intervention Year,Community School,CTE Status,Title I Designation,Federal Accountability Designation,City Council District,Multiple Addresses,Street Address,City,State,Zip Code,Phone Number,Fax Number,Website,School Leader Name,Learning Network,Assistant Superintendent,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,lon,lat,attendance,el_cat,hi_cat
NA,393399,N/A,NA,2310,231,CAMELOT ACADEMY,Camelot Academy,Camelot,2004,MIDDLEHIGH,ALTERNATIVE,'06-12',N/A,0,0,CONTRACTED,CAMELOT EDUCATION,ALTERNATE SCHOOLS,AEDY,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,1435 N. 26TH ST.,PHILADELPHIA,PA,19121,215-684-5080,215-684-8961,www.cameloteducation.org/camelot-academy-of-philadelphia/,ALYSSA BOYLE,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,1,1,1,1,1,1,1,-75.1775723,39.9781224,NA,FALSE,TRUE
NA,N/A,N/A,NA,2530,253,PHILA JUV JUSTICE SVCS CTR,Phila. Juv. Justice Services Ctr. School,PJJSCS,2012,MIDDLEHIGH,ALTERNATIVE,'07-12',N/A,0,0,DISTRICT,N/A,ALTERNATE SCHOOLS,JUSTICE,N/A,N/A,N/A,PROGRAMS,N/A,N/A,3,N/A,91 N. 48TH ST.,PHILADELPHIA,PA,19139,215-471-2275,215-471-2787,http://webgui.phila.k12.pa.us/schools/y/ysc/,DEANA RAMSEY,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,1,1,1,1,1,1,-75.2160528,39.9614122,NA,FALSE,TRUE
NA,N/A,N/A,NA,3190,319,CROSSROADS @ HUNTING PARK,Crossroads at Hunting Park,Crossroads @HP,2011,ELEMENTARY,ALTERNATIVE,03-05',N/A,0,0,DISTRICT,N/A,ALTERNATE SCHOOLS,TRANSITION/INTERVENTION,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,4224 N. FRONT ST.,PHILADELPHIA,PA,19140,267-232-6130,267-232-6131,http://webgui.phila.k12.pa.us/offices/r/alternative/programs--services,DR. KHADIJAH BRIGHT,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,1,1,1,0,0,0,0,0,0,0,-75.1259344,40.0142087,NA,TRUE,FALSE
NA,N/A,N/A,NA,3200,320,PHILA LEARNING ACAD-NORTH EOP,PLA North - Hunting Park EOP,PLAN Hunting Park EOP,2012,HIGH,ALTERNATIVE,'09-12',N/A,0,0,DISTRICT,N/A,ALTERNATE SCHOOLS,EOP,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,4224 N. FRONT ST.,PHILADELPHIA,PA,19140,267-336-6054,267-232-6121,www.webgui.phila.k12.pa.us/offices/r/alternative/programs--services/multiple-pathways/educational-options-programs,JERRY WHITE,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1258583,40.0153669,NA,FALSE,TRUE
3851,N/A,N/A,126515001,3210,321,FRANKLIN HIGH SCHOOL EOP,Ben Franklin High School EOP,Ben Franklin EOP,2012,HIGH,ALTERNATIVE,'09-12',N/A,0,0,DISTRICT,N/A,ALTERNATE SCHOOLS,EOP,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,550 N. BROAD ST.,PHILADELPHIA,PA,19130,215-299-2998,215-299-7285,www.webgui.phila.k12.pa.us/offices/r/alternative/programs--services/multiple-pathways/educational-options-programs,HOPE WORTHY,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1620169,39.9635895,625,FALSE,TRUE
NA,393410,N/A,NA,3270,327,PERFORMANCE LEARNING CENTER SW,Performance Learning Center Southwest,PLC SW,2004,HIGH,ALTERNATIVE,'09-12',N/A,0,0,CONTRACTED,"COMMUNITIES IN SCHOOLS, INC",ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,5407 GRAYS AVE.,PHILADELPHIA,PA,19143,267-299-2513,215-724-1202,www.cisphl.org/beta2/performance-learning-center.html,NYNE SELLERS,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.217171,39.9339536,NA,FALSE,TRUE
NA,393251,N/A,NA,3290,329,EXCEL ACADEMY SOUTH,Excel Academy South,Excel South,2008,HIGH,ALTERNATIVE,'09-12',N/A,0,0,CONTRACTED,"THE CAMELOT SCHOOLS OF PENNSYLVANIA,LLC",ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,4641 ROOSEVELT BLVD.,PHILADELPHIA,PA,19124,215-904-6235,215-904-6283,www.cameloteducation.org/excel-academy-south/,CASSANDRA MILLER,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1031399,40.0263411,NA,FALSE,TRUE
NA,393211,N/A,NA,3510,351,EL CENTRO DE ESTUDIANTES,El Centro de Estudiantes (Big Picture),Big Picture,2009,HIGH,ALTERNATIVE,'09-12',N/A,0,0,CONTRACTED,BIG PICTURE PHILADELPHIA,ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,126 W. DAUPHIN ST.,PHILADELPHIA,PA,19133,267-687-1172,267-687-1170,www.bigpicturephiladelphia.org/el_centro.html,JUDONN DESHIELDS,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1339919,39.9849571,NA,FALSE,TRUE
NA,N/A,N/A,NA,3540,354,OMBUDSMAN ACCELERATED NORTHWST,Ombudsman Northwest,Ombudsman NW,2009,HIGH,ALTERNATIVE,'09-12',N/A,0,0,CONTRACTED,"OMBUDSMAN EDUCATIONAL SERVICES, LTD",ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,2111 EASTBURN ST.,PHILADELPHIA,PA,19138,215-924-8950,215-924-8951,www.ombudsman.com/state/pa/,JULITA BYRD,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1564269,40.056226,NA,FALSE,TRUE
NA,N/A,N/A,NA,3800,380,PHILA LEARNING ACAD-SOUTH EOP,PLA South EOP,PLAS EOP,2015,HIGH,ALTERNATIVE,'09-12',N/A,0,0,DISTRICT,N/A,ALTERNATE SCHOOLS,OVERAGE,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,4300 WESTMINSTER AVE.,PHILADELPHIA,PA,19104,215-492-6450,215-581-5501,www.webgui.phila.k12.pa.us/offices/r/alternative/programs--services/multiple-pathways/educational-options-programs,MICHAEL SHORE,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.2104379,39.9695013,NA,FALSE,TRUE
NA,N/A,N/A,NA,3810,381,ONE BRIGHT RAY-ELMWOOD CAMPUS,One Bright Ray - Elmwood Campus,OBR Elmwood,2015,HIGH,ALTERNATIVE,'09-12',N/A,0,0,CONTRACTED,INTERNATIONAL EDUCATION AND COMMUNITY INITIATIVES,ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,6404 ELMWOOD AVE.,PHILADELPHIA,PA,19142,215-744-6000,215-488-1178,www.onebrightraycommunity.org/,ANTOINETTE MUSE,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.229085,39.922516,NA,FALSE,TRUE
NA,390009,N/A,NA,3820,382,CAMELOT ACADEMY EAST,Camelot Academy East,Camelot Hunting Park,2016,MIDDLEHIGH,ALTERNATIVE,'07-12',N/A,0,0,CONTRACTED,"THE CAMELOT SCHOOLS OF PENNSYLVANIA,LLC",ALTERNATE SCHOOLS,AEDY ,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,4224 N. FRONT ST.,PHILADELPHIA,PA,19140,267-335-4764,267-335-4329,www.cameloteducation.org/camelot-academy-of-philadelphia/,ALYSSA BOYLE,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,1,1,1,1,1,1,-75.1259344,40.0142086,NA,FALSE,TRUE
3859,N/A,N/A,126515001,3880,388,SOUTH PHILA HIGH SCHOOL EOP,South Philadelphia High School EOP,South Philly EOP,2008,HIGH,ALTERNATIVE,'09-12',N/A,0,0,DISTRICT,N/A,ALTERNATE SCHOOLS,EOP,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,2101 S. BROAD ST.,PHILADELPHIA,PA,19148,215-952-1961,215-551-2275,www.webgui.phila.k12.pa.us/offices/r/alternative/programs--services/multiple-pathways/educational-options-programs,AUDREY NOCK,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1687789,39.9237005,732,FALSE,TRUE
NA,393263,N/A,NA,8070,807,OIC CADI,OIC CADI,OIC CADI,2004,HIGH,ALTERNATIVE,'09-12',N/A,0,0,CONTRACTED,OPPORTUNITIES INDUSTRIALIZATION CENTERS OF AMERICA,ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,444 N. 3RD ST.,PHILADELPHIA,PA,19123,215-561-0820,215-567-2421,www.oicofamerica.org/initiatives/career-academic-development-institute/,PAMELA THOMAS,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1449099,39.9583181,NA,FALSE,TRUE
NA,393249,N/A,NA,8080,808,EXCEL ACADEMY NORTH,Excel Academy North,Excel North,2005,HIGH,ALTERNATIVE,'09-12',N/A,0,0,CONTRACTED,"THE CAMELOT SCHOOLS OF PENNSYLVANIA,LLC",ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,1435 N. 26TH ST.,PHILADELPHIA,PA,19121,215-332-3101,215-684-8961,www.cameloteducation.org/excel-academy-north/,RYAN MULLER,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1775723,39.9781224,NA,FALSE,TRUE
NA,393252,N/A,NA,8100,810,GATEWAY TO COLLEGE,Gateway to College - Community College of Philadelphia,Gateway to College,2006,HIGH,ALTERNATIVE,'09-12',N/A,0,0,CONTRACTED,COMMUNITY COLLEGE OF PHILADELPHIA ,ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,1700 SPRING GARDEN ST. RM M1-24,PHILADELPHIA,PA,19130,215-751-8540,215-751-8150,www.ccp.edu/academic-offerings/high-school-student-programs/gateway-college,TIMEKA FORD-SMITH,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1656752,39.9620764,NA,FALSE,TRUE
NA,393306,N/A,NA,8190,819,ONE BRIGHT RAY-FAIRHILL CAMPUS,One Bright Ray - Fairhill Campus,OBR Fairhill,2004,HIGH,ALTERNATIVE,'11-12',N/A,0,0,CONTRACTED,INTERNATIONAL EDUCATION AND COMMUNITY INITIATIVES,ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,2820 N. 4TH ST.,PHILADELPHIA,PA,19133,215-423-1776,215-425-1213,www.onebrightraycommunity.org/,MELISSA PERGINE,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,0,0,1,1,-75.138061,39.9941635,NA,FALSE,TRUE
NA,393233,N/A,NA,8450,845,YES PHILLY,YES Philly,YES Philly,2013,HIGH,ALTERNATIVE,'09-12',N/A,0,0,CONTRACTED,YOUTH EMPOWERMENT SERVICES,ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,1231 N. BROAD ST 2ND FL,PHILADELPHIA,PA,19122,215-769-0340,215-972-2329,www.yesphilly.org/,KIM ATIAS,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.158633,39.972906,NA,FALSE,TRUE
8386,393329,N/A,126515001,8460,846,PHILA LEARNING ACADEMY-SOUTH,Philadelphia Learning Academy South,PLAS,2009,HIGH,ALTERNATIVE,'09-12',N/A,0,0,DISTRICT,N/A,ALTERNATE SCHOOLS,INTERVENTION/ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,4300 WESTMINSTER AVE.,PHILADELPHIA,PA,19104,215-581-5530,215-581-5501,www.webgui.phila.k12.pa.us/offices/r/alternative/programs--services/transition-services/philadelphia-learning-academies2,DARRYL BLACKWELL,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.2104379,39.9695013,885,FALSE,TRUE
8385,393552,N/A,126515001,8470,847,PHILA LEARNING ACADEMY-NORTH,Philadelphia Learning Academy North,PLAN,2009,HIGH,ALTERNATIVE,'09-12',N/A,0,0,DISTRICT,N/A,ALTERNATE SCHOOLS,INTERVENTION/ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,4224 N. FRONT ST.,PHILADELPHIA,PA,19140,267-336-6020,267-232-6121,www.webgui.phila.k12.pa.us/offices/r/alternative/programs--services/transition-services/philadelphia-learning-academies2,SALLIE FLANAGAN,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1266467,40.0154422,885,FALSE,TRUE
NA,393424,N/A,NA,8540,854,PENNYPACK HOUSE SCHOOL,Pennypack House School,Pennypack,1952,HIGH,ALTERNATIVE,'09-12',N/A,0,0,DISTRICT,N/A,ALTERNATE SCHOOLS,JUSTICE,N/A,N/A,N/A,PROGRAMS,N/A,N/A,6,N/A,7901 STATE RD.,PHILADELPHIA,PA,19136,215-685-7752,215-335-5393,N/A,BARBARA WELLS,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.019734,40.032067,NA,FALSE,TRUE
NA,N/A,N/A,NA,8690,869,CROSSROADS ACCELERATED ACADEMY,Crossroads Accelerated Academy,Crossroads Accel,2009,MIDDLE,ALTERNATIVE,'07-08',N/A,0,0,DISTRICT,N/A,ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,4300 WESTMINSTER AVE.,PHILADELPHIA,PA,19104,215-684-1116,267-292-6621,www.philasd.org/schools/crossroads-accelerated-academy,DR. KIMBERLY GRAHN,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,1,1,0,0,0,0,-75.2105274,39.9694377,NA,TRUE,FALSE
NA,N/A,N/A,NA,8890,889,ONE BRIGHT RAY-SIMPSON CAMPUS,One Bright Ray - Simpson Campus,OBR Simpson,2007,HIGH,ALTERNATIVE,'09-12',N/A,0,0,CONTRACTED,INTERNATIONAL EDUCATION AND COMMUNITY INITIATIVES,ALTERNATE SCHOOLS,ACCELERATED,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,1142 E. ERIE AVE.,PHILADELPHIA,PA,19124,215-543-5939,215-543-5944,www.onebrightraycommunity.org/,DEREK HRUBOSKY,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1056302,40.0051985,NA,FALSE,TRUE
NA,N/A,N/A,NA,8900,890,RE-ENGAGEMENT CENTER,Re-Engagement Center,The REC,2008,HIGH,ALTERNATIVE,'09-12',N/A,0,0,DISTRICT,N/A,ALTERNATE SCHOOLS,JUSTICE,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,440 N. BROAD ST. SUITE 1013,PHILADELPHIA,PA,19130,215-400-6700,215-400-4179,http://webgui.phila.k12.pa.us/offices/r/alternative/programs--services/re-engagement-center-rec2,TIANA WILSON,OPPORTUNITY NETWORK,CHRISTINA GRANT,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.16278,39.9611552,NA,FALSE,TRUE
7510,393292,4.20001E+11,126512840,3301,NA,COMMUNITY ACADEMY OF PHILA,Community Academy of Philadelphia Charter School ,Community Academy,1997,ELEMENTARYMIDDLEHIGH,CITYWIDE,'00-12','00-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,7,0,1100 E. ERIE AVE.,PHILADELPHIA,PA,19124,215-533-6700,215-533-6722,http://www.communityacademy.org/,JOSEPH PROIETTA,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,-75.1069397,40.0050631,1208,TRUE,TRUE
7511,N/A,4.20001E+11,126512850,3302,NA,HARAMBEE INSTITUTE OF SCIENCE,Harambee Institute of Science and Technology Charter School,Harambee,1997,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,4,0,640 N. 66TH ST.,PHILADELPHIA,PA,19151,215-472-8770,215-472-9611,www.iguana-workspace.com/histcs/,TENNILLE PEELER,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2518114,39.9732663,510,TRUE,FALSE
7512,393566,4.20002E+11,126512860,3303,NA,WORLD COMMUNICATION CHARTER,World Communications Charter School,World Communications,1997,MIDDLEHIGH,CITYWIDE,'06-12','06-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,2,0,512 S. BROAD ST.,PHILADELPHIA,PA,19146,215-735-3198,215-735-3824,www.worldcomcs.org/,ALEXIS GREAVES,CHARTERS,N/A,0,0,0,0,0,0,1,1,1,1,1,1,1,-75.1658677,39.9438717,605,FALSE,TRUE
7513,393569,4.20002E+11,126512870,3304,NA,YOUTHBUILD PHILA. CHARTER,YouthBuild Philadelphia Charter School,Youthbuild,1997,HIGH,CITYWIDE WITH CRITERIA,'12-12','12-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,PROGRAMS,0,N/A,5,0,1231 N. BROAD ST. - 3RD FLR,PHILADELPHIA,PA,19122,215-627-8671,215-763-5774,http://www.youthbuildphilly.org/,BRIAN LEFFLER,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1,-75.158633,39.972906,258,FALSE,TRUE
7575,N/A,4.20005E+11,126513160,3306,NA,CHRISTOPHER COLUMBUS CHARTER,Christopher Columbus Charter School,Christopher Columbus,1999,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,1,1,916 CHRISTIAN ST.,PHILADELPHIA,PA,19147,215-925-7400,215-925-6851,http://christophercolumbus.comcastbiz.net/,"ROSEMARY DOUGHERTY, FLORENCE DOYLE",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1586397,39.9385788,802,TRUE,FALSE
7564,N/A,4.20004E+11,126513100,3307,NA,DE HOSTOS CHARTER SCHOOL,Eugenio Maria De Hostos Charter School,De Hostos,1998,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,ASPIRA,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,9,0,6301 N. 2ND ST.,PHILADELPHIA,PA,19120,215-455-2300,215-455-6312,www.aspirapa.org/schools/hostos-school/,ALBERTO VARGAS,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1220118,40.0468421,487,TRUE,FALSE
7557,N/A,4.20004E+11,126513070,3308,NA,INQUIRY CHARTER SCHOOL,Inquiry Charter School,Inquiry,1998,ELEMENTARY,CITYWIDE,'00-03','00-08',1,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,0,1301 BELMONT AVE.,PHILADELPHIA,PA,19104,215-386-5768,215-386-5769,http://www.inquirycharterschool.org/,CLAIRE COHEN,CHARTERS,N/A,1,1,1,1,0,0,0,0,0,0,0,0,0,-75.2124909,39.974997,145,TRUE,FALSE
7542,393348,4.20004E+11,126512980,3309,NA,IMHOTEP CHARTER SCHOOL,Imhotep Institute Charter High School,Imhotep,1998,HIGH,CITYWIDE,'09-12','09-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,PRIORITY,8,0,6201 N. 21ST STREET,PHILADELPHIA,PA,19138,215-438-4140,215-438-4160,www.imhotepcharter.org/website/,JURY SEGERS,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1546089,40.049239,576,FALSE,TRUE
7565,N/A,4.20004E+11,126513110,3310,NA,LAB SCH OF COMMUNICAT'N & LANG,Laboratory Charter School of Communication and Languages,Laboratory,1998,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,5,1,800 NORTH ORIANNA STREET,PHILADELPHIA,PA,19123,215-574-1680,215-574-0622,http://www.thelaboratorycharterschool.com/,"TWANNA MAE HALL, LAKEISHA PATRICK, ADEBIYI FALANA",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1438476,39.9639293,626,TRUE,FALSE
7546,393393,4.20004E+11,1.27E+08,3312,NA,MULTI-CULTURAL ACADEMY,Multi-Cultural Academy Charter School,Multi-Cultural Academy,1998,HIGH,CITYWIDE,'09-12','09-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,5,0,3821 N. BROAD ST.,PHILADELPHIA,PA,19140,215-227-0513,215-227-0415,www.macs.k12.pa.us/,JAMES HIGGINS,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1503562,40.011442,253,FALSE,TRUE
7540,393449,4.20004E+11,126512960,3313,NA,PREPARATORY CHARTER SCHOOL,"Preparatory Charter School of Mathematics, Science, Technology and Careers",Preparatory Charter,1998,HIGH,CITYWIDE,'09-12','09-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,2,0,1928 POINT BREEZE AVE.,PHILADELPHIA,PA,19145,215-334-6144,215-334-6147,www.theprepcharterschool.org/,KAREN J. SHANNON,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1867152,39.9280944,605,FALSE,TRUE
7548,N/A,4.20004E+11,126513020,3314,NA,WEST OAK LANE CHARTER SCHOOL,West Oak Lane Charter School,West Oak Lane,1998,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,9,0,7115 STENTON AVE.,PHILADELPHIA,PA,19138,215-927-7995,215-927-7980,http://www.wolcs.org/,CHARLETTA ZEIGLER,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1633849,40.0595479,1042,TRUE,FALSE
7543,N/A,4.20004E+11,126512990,3315,NA,ALLIANCE FOR PROGRESS CHARTER,Alliance For Progress Charter School,Alliance for Progress,1998,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,5,1,1821 N. CECIL B. MOORE AVE.,PHILADELPHIA,PA,19121,215-232-4892,215-232-4893,www.afpcs.org/,JOANNA HIGHTOWER,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1654473,39.9798443,448,TRUE,FALSE
7578,393506,4.20005E+11,126513190,3317,NA,ARCHITECTURE & DESIGN CHARTER,Architecture and Design Charter School,CHAD,1999,HIGH,CITYWIDE,'09-12','09-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,1,0,105 S. 7TH ST.,PHILADELPHIA,PA,19106,215-351-2900,215-351-9458,www.chadphila.org/,ALISON PANIK,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.151996,39.9488571,562,FALSE,TRUE
7586,393313,4.20006E+11,126513270,3318,NA,FREIRE CHARTER SCHOOL,Freire Charter School,Freire,1999,MIDDLEHIGH,CITYWIDE,'05-12','05-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,5,1,2027 CHESTNUT ST.,PHILADELPHIA,PA,19103,215-557-8555,215-557-9051,www.freirecharterschool.org/,"CHRISTOPHER ZAGACKI, NICK FELS",CHARTERS,N/A,0,0,0,0,0,1,1,1,1,1,1,1,1,-75.1744281,39.9524459,1002,FALSE,TRUE
7582,393327,4.20006E+11,126513230,3321,NA,"MATH, CIVICS AND SCIENCES","Math, Civics and Sciences Charter School",Math Civics and Sciences,1999,ELEMENTARYMIDDLEHIGH,CITYWIDE,'01-12','01-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,1,0,447 N. BROAD ST.,PHILADELPHIA,PA,19123,215-923-4880,215-923-4859,www.mcscs.org/,VERONICA JOYNER,CHARTERS,N/A,0,1,1,1,1,1,1,1,1,1,1,1,1,-75.1609637,39.9611487,978,TRUE,TRUE
7587,393452,4.20006E+11,126513280,3322,NA,PHILADELPHIA ACADEMY,Philadelphia Academy Charter School,Philadelphia Academy,1999,ELEMENTARYMIDDLEHIGH,CITYWIDE,'00-12','00-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,10,1,11000 ROOSEVELT BLVD.,PHILADELPHIA,PA,19116,215-676-8320,215-676-8340,http://philadelphiaacademy.org/,"ALLYSSA SCHMITT, MEGAN SIMMONS",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,-75.01023,40.1026859,1153,TRUE,TRUE
7588,393314,4.20006E+11,126513290,3323,NA,HARDY WILLIAMS ACADEMY CHARTER,Mastery Charter School at Hardy Williams,Mastery Hardy Williams,1999,ELEMENTARYMIDDLEHIGH,CITYWIDE WITH CRITERIA,'00-12','00-12',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,PRIORITY,3,1,5400 WARRINGTON ST.,PHILADELPHIA,PA,19143,215-724-2343,215-724-2374,www.masterycharter.org/schools/hardy-williams-campus,"SARAH ELDER, CARLENA PARKER",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,-75.2265751,39.9417071,1160,TRUE,TRUE
